name,group,groupStr,respVar,ss,beha
DMSS030,2,Old,0.00539697761468959,1,0.933333333333333
DMSS031,2,Old,0.25508694701314,1,0.920833333333333
DMSS032,2,Old,0.512207377374205,1,0.956521739130435
DMSS036,2,Old,0.227422213509219,1,0.941666666666667
DMSS037,2,Old,0.626677546617447,1,0.930612244897959
DMSS038,2,Old,-0.780783506456408,1,0.908333333333333
DMSS039,2,Old,-0.0630082117088686,1,0.983333333333333
DMSS040,2,Old,-0.0607715148056092,1,0.929166666666667
DMSS041,2,Old,-0.368629806166026,1,0.770833333333333
DMSS046,2,Old,0.347156506667732,1,0.895833333333333
DMSS050,2,Old,0.0150857918865498,1,0.9625
DMSS051,2,Old,-0.682271735085564,1,0.941666666666667
DMSS052,2,Old,-0.0753287059654798,1,0.945833333333333
DMSS053,2,Old,0.429326909426276,1,0.991666666666667
DMSS054,2,Old,2.56126350593222,1,0.933333333333333
DMSS055,2,Old,0.339429854131512,1,0.9625
DMSS056,2,Old,0.488200121211329,1,0.9125
DMSS057,2,Old,-0.665378910713949,1,0.933333333333333
DMSS058,2,Old,0.361126436387958,1,0.879166666666667
DMSS059,2,Old,0.559144899232963,1,0.8125
DMSS061,2,Old,-0.293511009757312,1,0.745192307692308
DMSS030,2,Old,0.272677757723061,2,0.770833333333333
DMSS031,2,Old,0.138738210841924,2,0.845833333333333
DMSS032,2,Old,0.67850340003928,2,0.875
DMSS036,2,Old,0.75536606745645,2,0.8625
DMSS037,2,Old,0.239427734646832,2,0.814516129032258
DMSS038,2,Old,-0.552989417564319,2,0.854166666666667
DMSS039,2,Old,0.151787686647063,2,0.9
DMSS040,2,Old,-0.17737764043092,2,0.8125
DMSS041,2,Old,-0.138733662976571,2,0.729166666666667
DMSS046,2,Old,0.0326370619223416,2,0.816666666666667
DMSS050,2,Old,-0.0721650527370554,2,0.875
DMSS051,2,Old,-0.650164930510643,2,0.808333333333333
DMSS052,2,Old,-0.554111119244908,2,0.8875
DMSS053,2,Old,0.48270828305149,2,0.933333333333333
DMSS054,2,Old,2.94651755883514,2,0.916666666666667
DMSS055,2,Old,0.686407629589967,2,0.883333333333333
DMSS056,2,Old,0.357173429709038,2,0.845833333333333
DMSS057,2,Old,0.402101354013453,2,0.8875
DMSS058,2,Old,0.233782546993048,2,0.866666666666667
DMSS059,2,Old,0.332352351820774,2,0.80625
DMSS061,2,Old,-0.182929964931495,2,0.701923076923077
DMSS030,2,Old,0.284390069029647,4,0.766666666666667
DMSS031,2,Old,0.0603557353199024,4,0.833333333333333
DMSS032,2,Old,0.480967725411684,4,0.820652173913043
DMSS036,2,Old,0.209473070426233,4,0.791666666666667
DMSS037,2,Old,0.231505589677414,4,0.730612244897959
DMSS038,2,Old,-0.832232665055869,4,0.725
DMSS039,2,Old,-0.0173900862056722,4,0.816666666666667
DMSS040,2,Old,-0.117517337616286,4,0.679166666666667
DMSS041,2,Old,-0.18577549149397,4,0.6625
DMSS046,2,Old,0.582586106137677,4,0.741666666666667
DMSS050,2,Old,-0.078134047389564,4,0.795833333333333
DMSS051,2,Old,-1.02762551559825,4,0.7375
DMSS052,2,Old,0.128905151151338,4,0.7625
DMSS053,2,Old,0.246545714125372,4,0.870833333333333
DMSS054,2,Old,2.48622813407428,4,0.883333333333333
DMSS055,2,Old,0.19318789021994,4,0.820833333333333
DMSS056,2,Old,0.641876023540708,4,0.8
DMSS057,2,Old,0.39174961811056,4,0.804166666666667
DMSS058,2,Old,0.157592359948302,4,0.779166666666667
DMSS059,2,Old,0.343361532094324,4,0.75625
DMSS061,2,Old,0.172575262556125,4,0.639423076923077
